timestamp,accel_x,accel_y,accel_z,estado_real,prediccion,confianza
2026-05-25 13:04:16.186,-0.015625,-0.070313,-0.890625,unknown,,
2026-05-25 13:04:17.210,-0.066406,-0.007813,-0.894531,unknown,,
2026-05-25 13:04:18.137,-0.367188,-0.191406,-1.0625,unknown,,
2026-05-25 13:04:18.857,-0.167969,-0.246094,-0.96875,unknown,,
2026-05-25 13:04:19.882,0.089844,-0.027344,-0.84375,unknown,,
2026-05-25 13:04:21.106,-0.308594,-0.144531,-0.867188,unknown,,
2026-05-25 13:04:22.335,-0.019531,-0.066406,-0.886719,unknown,,
2026-05-25 13:04:22.991,-0.019531,-0.070313,-0.890625,unknown,,
2026-05-25 13:04:24.071,-0.023438,-0.066406,-0.886719,unknown,,
2026-05-25 13:04:25.096,-0.019531,-0.0625,-0.890625,unknown,,
2026-05-25 13:04:26.025,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:26.985,-0.023438,-0.066406,-0.886719,unknown,,
2026-05-25 13:04:28.069,-0.019531,-0.070313,-0.886719,unknown,,
2026-05-25 13:04:29.197,-0.320313,0.195313,-0.847656,unknown,,
2026-05-25 13:04:30.527,-0.632813,-0.007813,-1.050781,unknown,,
2026-05-25 13:04:31.042,0.957031,-1.523438,-0.335938,unknown,,
2026-05-25 13:04:32.473,0.117188,-0.015625,-0.808594,unknown,,
2026-05-25 13:04:33.393,0.042969,-0.023438,-0.851563,unknown,,
2026-05-25 13:04:34.624,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:35.028,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:36.100,-0.019531,-0.070313,-0.890625,unknown,,
2026-05-25 13:04:37.124,-0.019531,-0.070313,-0.886719,unknown,,
2026-05-25 13:04:38.192,0.914063,-0.824219,-0.320313,unknown,,
2026-05-25 13:04:39.228,0.039063,-0.089844,-0.871094,unknown,,
2026-05-25 13:04:40.186,-0.292969,0.621094,-0.898438,unknown,,
2026-05-25 13:04:41.182,-0.265625,-0.101563,-1,unknown,,
2026-05-25 13:04:42.303,-0.042969,-0.074219,-0.898438,unknown,,
2026-05-25 13:04:43.681,-0.015625,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:44.141,-0.015625,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:45.210,0.433594,-2.214844,-0.261719,unknown,,
2026-05-25 13:04:46.195,-0.109375,-0.085938,-0.96875,unknown,,
2026-05-25 13:04:47.222,-0.320313,-0.167969,-1.039063,unknown,,
2026-05-25 13:04:48.246,0.703125,-0.074219,-0.753906,unknown,,
2026-05-25 13:04:49.271,1.035156,-0.722656,-0.691406,unknown,,
2026-05-25 13:04:50.286,-0.011719,-0.066406,-0.878906,unknown,,
2026-05-25 13:04:51.317,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:52.851,-0.015625,-0.066406,-0.886719,unknown,,
2026-05-25 13:04:53.301,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:54.324,-0.019531,-0.066406,-0.890625,unknown,,
2026-05-25 13:04:55.313,-0.015625,-0.0625,-0.886719,unknown,,
2026-05-25 13:04:56.340,-0.015625,-0.070313,-0.894531,unknown,,
